date,dexalus,dexcaus,dexjpus,dexszus,dexukus
2015-05-01,1.2799180852425445,1.2191,120.21,0.934,0.6606328863050802
2015-05-04,1.2756729174639623,1.2108,120.25,0.9357,0.6614631565021828
2015-05-05,1.259287243420224,1.2038,119.87,0.9262,0.6588483331137172
2015-05-06,1.2492192379762648,1.2007,119.42,0.915,0.6559958016268695
2015-05-07,1.2635835228708618,1.2139,119.74,0.9196,0.6569007422978388
2015-05-08,1.2635835228708618,1.2086,119.78,0.9274,0.6470397929472662
2015-05-11,1.2659830358273199,1.2107,120.05,0.9344,0.6413134098634002
2015-05-12,1.2517211165352358,1.1987,119.8,0.9266,0.637551801083838
2015-05-13,1.231830500123183,1.195,119.09,0.9162,0.63500127000254
2015-05-14,1.2373174956693886,1.1991,119.2,0.9146,0.6342762907522517
2015-05-15,1.2417732522041476,1.2009,119.36,0.9174,0.63403499873193
2015-05-18,1.249843769528809,1.215,119.82,0.923,0.637795777791951
2015-05-19,1.2629451881788332,1.2213,120.58,0.9367,0.6442053726728081
2015-05-20,1.2695188523549576,1.2212,121.28,0.9395,0.6433350488934637
2015-05-21,1.2677484787018256,1.2201,121.06,0.9346,0.6380806533945891
2015-05-22,1.2774655084312723,1.2288,121.45,0.9428,0.6458279514337381
2015-05-25,,,,,
2015-05-26,1.2923235978288963,1.2428,123.08,0.9503,0.6494349915573451
2015-05-27,1.2966804979253113,1.2483,123.76,0.9508,0.6525711302531976
2015-05-28,1.3104442405975625,1.2474,124.18,0.9458,0.6539794650447976
2015-05-29,1.3056534795665231,1.2466,123.98,0.9404,0.6541933795629988
2015-06-01,1.3135426244581636,1.2547,124.64,0.9467,0.6584578916178311
2015-06-02,1.2906556530717603,1.2425,124.19,0.9343,0.6522731720044355
2015-06-03,1.2815583749839805,1.2437,124.06,0.9336,0.6514233600416911
2015-06-04,1.3032712107389548,1.2477,124.56,0.9342,0.6507451031430989
2015-06-05,1.311991603253739,1.2488,125.58,0.9436,0.6550075325866248
2015-06-08,1.3071895424836601,1.2435,125.08,0.9332,0.6544502617801047
2015-06-09,1.3012361743656475,1.2316,124.16,0.9295,0.6500682571670026
2015-06-10,1.2904890953671442,1.2267,122.72,0.9292,0.6439150032195751
2015-06-11,1.2943308309603936,1.2314,123.62,0.9364,0.6454527851287679
2015-06-12,1.2916559028674761,1.2306,123.23,0.926,0.6415602745877975
2015-06-15,1.2874983906270119,1.2321,123.38,0.9351,0.6421782686873877
2015-06-16,1.2898232942086933,1.2328,123.39,0.9325,0.6395088571976721
2015-06-17,1.3042911177774879,1.2307,124.25,0.9272,0.6366182836771073
2015-06-18,1.2769761205465457,1.2206,122.87,0.9196,0.629643621710112
2015-06-19,1.2889920082495487,1.2273,122.7,0.9206,0.6296832693155343
2015-06-22,1.2911555842479019,1.2286,123.28,0.9188,0.6319914049168931
2015-06-23,1.292156609381057,1.2326,123.71,0.9336,0.6348803250587265
2015-06-24,1.3005592404734034,1.2413,124.24,0.936,0.6377144314775843
2015-06-25,1.291822761917065,1.2346,123.63,0.9375,0.6358087487283826
2015-06-26,1.3071895424836601,1.2358,123.92,0.9351,0.6353643814727746
2015-06-29,1.3025921583952065,1.238,122.5,0.928,0.6343567622430855
2015-06-30,1.2980269989615785,1.2473,122.1,0.9346,0.6358491765753164
2015-07-01,1.3048016701461378,1.2559,123.02,0.9456,0.6403278478581033
2015-07-02,1.310615989515072,1.2566,123.14,0.9436,0.6404508774177021
2015-07-03,,,,,
2015-07-06,1.3296104241457254,1.2623,122.53,0.9432,0.6402458544080927
2015-07-07,1.3449899125756557,1.2742,122.16,0.9482,0.647542575924367
2015-07-08,1.3431833445265278,1.2724,120.54,0.9458,0.6513385006187715
2015-07-09,1.3444474321054047,1.2727,121.22,0.9495,0.6504065040650406
2015-07-10,1.3464386697185942,1.2713,122.75,0.9411,0.6450364445591176
2015-07-13,1.3500742540839745,1.2762,123.35,0.9492,0.6444129398118313
2015-07-14,1.342281879194631,1.2746,123.39,0.9459,0.6416837782340863
2015-07-15,1.3575889220743957,1.2935,123.89,0.9521,0.6401638819537802
2015-07-16,1.3458950201884252,1.2938,124.04,0.9562,0.6409845522722902
2015-07-17,1.35666802333469,1.2997,124,0.9608,0.6400409626216078
2015-07-20,1.3550135501355014,1.2982,124.24,0.963,0.6415602745877975
2015-07-21,1.3460761879122358,1.2958,123.93,0.959,0.6430868167202572
2015-07-22,1.3572204125950054,1.3023,124.08,0.9613,0.6403278478581033
2015-07-23,1.3559322033898304,1.303,123.88,0.9581,0.6437906392841048
2015-07-24,1.3738150844896277,1.3059,123.74,0.962,0.6445790898543252
2015-07-27,1.3691128148959473,1.3008,123.24,0.9597,0.6412311638345624
2015-07-28,1.36518771331058,1.2933,123.52,0.9638,0.6403278478581033
2015-07-29,1.368550704803613,1.2893,123.86,0.963,0.6400409626216078
2015-07-30,1.3740038472107723,1.3024,124.38,0.9696,0.6418073294397022
2015-07-31,1.363884342607747,1.3047,123.94,0.9636,0.6396315722144046
2015-08-03,1.374192661811186,1.3141,123.98,0.9682,0.6409023905659168
2015-08-04,1.3478905512872354,1.3124,124,0.9732,0.6405329233922624
2015-08-05,1.361285053090117,1.3181,124.84,0.981,0.640861317610869
2015-08-06,1.3618412093149939,1.3152,124.6,0.9808,0.6442883834804458
2015-08-07,1.3526308670363858,1.3122,124.27,0.9824,0.6465377901338334
2015-08-10,1.3506212857914641,1.3056,124.55,0.9848,0.6432522835456066
2015-08-11,1.37211855104281,1.3149,124.9,0.9869,0.6421782686873877
2015-08-12,1.3559322033898304,1.2973,123.87,0.9691,0.6394270733422853
2015-08-13,1.3585110718652358,1.3078,124.32,0.976,0.6412311638345624
2015-08-14,1.3557483731019522,1.3075,124.27,0.978,0.64
2015-08-17,1.3539128080151637,1.309,124.33,0.977,0.6411078343377355
2015-08-18,1.3635124079629124,1.3075,124.39,0.9764,0.6386511687316387
2015-08-19,1.366867140513942,1.3165,124.1,0.9702,0.6391818472355385
2015-08-20,1.3592496941688188,1.3075,123.54,0.9621,0.6374298827129016
2015-08-21,1.3618412093149939,1.3146,122.11,0.9488,0.6370238246910435
2015-08-24,1.3885031935573453,1.321,118.56,0.9347,0.6356874960269532
2015-08-25,1.3921759710427397,1.3295,119.91,0.9488,0.6370238246910435
2015-08-26,1.4110342881332016,1.3301,119.07,0.9472,0.6454527851287679
2015-08-27,1.3929516645772393,1.3193,120.89,0.9631,0.6488871585231328
2015-08-28,1.4027212792818067,1.3268,121.32,0.9622,0.6509569066527796
2015-08-31,1.4084507042253522,1.3223,121.26,0.9681,0.6509145349215648
2015-09-01,1.4212620807276861,1.318,119.94,0.9622,0.6518479890489538
2015-09-02,1.426330052774212,1.3308,120,0.969,0.6531678641410843
2015-09-03,1.4234875444839858,1.32,120.2,0.9764,0.6555657532450504
2015-09-04,1.445713459592309,1.3272,119.05,0.9754,0.6581112207963146
2015-09-07,,,,,
2015-09-08,1.4238929232521713,1.3193,119.72,0.978,0.6501527859046876
2015-09-09,1.4236902050113895,1.3221,120.94,0.9767,0.6509145349215648
2015-09-10,1.4112334180073385,1.3218,120.71,0.9735,0.6469560716827327
2015-09-11,1.413627367825841,1.3274,120.66,0.9735,0.6482561908466226
2015-09-14,1.4011489421325487,1.3265,119.92,0.9687,0.6483822861959411
2015-09-15,1.4100394811054708,1.3261,120.3,0.9755,0.651380927566441
2015-09-16,1.3915947676036737,1.318,120.62,0.9688,0.6452029163171817
2015-09-17,1.3991884706870015,1.3186,120.9,0.971,0.644786897930234
2015-09-18,1.3846579894765993,1.3146,119.85,0.9614,0.642137032042638
2015-09-21,1.4035087719298245,1.3249,120.46,0.9702,0.6449116471043467
2015-09-22,1.4128284826222097,1.3276,120.04,0.9733,0.6512112529304506
2015-09-23,1.427755568246716,1.3313,120.12,0.978,0.6560388374991799
2015-09-24,1.4289797084881395,1.3348,119.54,0.973,0.6555657532450504
2015-09-25,1.42571998859424,1.3322,120.74,0.976,0.6591088847877669
2015-09-28,1.4275517487508922,1.336,119.82,0.9735,0.6575486586007365
2015-09-29,1.4271442842871414,1.3414,119.76,0.971,0.6592827004219409
2015-09-30,1.4245014245014247,1.3396,119.81,0.9773,0.6615506747816883
2015-10-01,1.4196479273140261,1.324,119.58,0.9744,0.6595435958316844
2015-10-02,1.4234875444839858,1.3213,119.42,0.9684,0.6572029442691903
2015-10-05,1.4108352144469527,1.3084,120.36,0.9746,0.6594131223211342
2015-10-06,1.3999720005599887,1.3056,120.18,0.9678,0.6567281802062127
2015-10-07,1.3863856924996534,1.3038,119.9,0.9716,0.652954619653934
2015-10-08,1.3840830449826989,1.3017,119.94,0.9674,0.6529119874640898
2015-10-09,1.3646288209606987,1.2945,120.3,0.9615,0.652954619653934
2015-10-12,,,,,
2015-10-13,1.373060551970342,1.2984,119.8,0.9594,0.6560818790185015
2015-10-14,1.3781697905181918,1.2983,119.21,0.9517,0.6474587245063127
2015-10-15,1.366867140513942,1.2901,118.26,0.9489,0.6462035541195477
2015-10-16,1.3772207684891888,1.2932,119.6,0.9536,0.6476264490641798
2015-10-19,1.3785497656465397,1.2999,119.5,0.956,0.646370628918622
2015-10-20,1.3781697905181918,1.2974,119.79,0.954,0.6464124111182935
2015-10-21,1.383891502906172,1.3117,119.91,0.957,0.6467050378322448
2015-10-22,1.3850415512465375,1.3087,120.5,0.971,0.649392817715436
2015-10-23,1.386001386001386,1.3171,121.2,0.9769,0.651890482398957
2015-10-26,1.3770311209033326,1.3134,120.87,0.9815,0.6509992839007877
2015-10-27,1.3825521913452232,1.3242,120.29,0.9848,0.6530825496342738
2015-10-28,1.3999720005599887,1.3149,120.56,0.9848,0.6527841242900972
2015-10-29,1.4122299110295158,1.3169,121.14,0.9915,0.653765690376569
2015-10-30,1.401934669844385,1.3082,120.7,0.9858,0.6474587245063127
2015-11-02,1.400364094664613,1.3093,120.7,0.9853,0.6481721545242417
2015-11-03,1.3941168269901016,1.3107,121.2,0.9922,0.6491820306413919
2015-11-04,1.3989927252378287,1.3164,121.52,0.9933,0.6503219093451258
2015-11-05,1.3989927252378287,1.3162,121.71,0.9964,0.6563402467839328
2015-11-06,1.4216661927779357,1.3307,123.2,1.0048,0.6635259770420011
2015-11-09,1.419244961680386,1.3274,123.04,1.0017,0.6612007405448295
2015-11-10,1.4224751066856332,1.3258,123.22,1.0076,0.6618133686300464
2015-11-11,,,,,
2015-11-12,1.405283867341203,1.3309,122.84,1.0014,0.6576351440220966
2015-11-13,1.4048890137679124,1.3332,122.93,1.0088,0.6575486586007365
2015-11-16,1.4114326040931544,1.3352,123.11,1.0079,0.6577216521967904
2015-11-17,1.4054813773717498,1.3324,123.48,1.0169,0.6572893387669252
2015-11-18,1.4128284826222097,1.3351,123.51,1.0198,0.6574621959237344
2015-11-19,1.3873473917869035,1.3266,122.71,1.014,0.6524434005350036
2015-11-20,1.3825521913452232,1.3337,122.8,1.0183,0.6579380222383051
2015-11-23,1.391207568169171,1.3358,123.02,1.0205,0.6611570247933884
2015-11-24,1.3810247203424941,1.3308,122.47,1.0161,0.6641429235571494
2015-11-25,1.380071763731714,1.3298,122.7,1.022,0.6618571712224502
2015-11-26,,,,,
2015-11-27,1.3904338153503895,1.336,122.84,1.0305,0.6648936170212766
2015-11-30,1.38217000691085,1.3332,123.22,1.0282,0.6647168306301515
2015-12-01,1.366120218579235,1.3372,122.88,1.0296,0.6633939233116625
2015-12-02,1.3681762210972774,1.3357,123.52,1.0274,0.6699269779594025
2015-12-03,1.3679890560875514,1.3393,123.06,0.9996,0.662778366914104
2015-12-04,1.361285053090117,1.3364,123.1,0.9986,0.6622516556291391
2015-12-07,1.3758943313153549,1.3508,123.31,1.0026,0.6633059166887768
2015-12-08,1.3867702121758425,1.3594,123,0.994,0.6666666666666666
2015-12-09,1.3881177123820099,1.3595,121.86,0.9866,0.6592827004219409
2015-12-10,1.3700506918755995,1.3598,121.44,0.9888,0.6589351607801792
2015-12-11,1.386193512614361,1.3695,120.94,0.9828,0.6573325445342798
2015-12-14,1.3777900248002204,1.3732,120.57,0.9823,0.6609385327164574
2015-12-15,1.3935340022296543,1.3729,121.66,0.9921,0.6647168306301515
2015-12-16,1.3875398917718884,1.3805,121.88,0.9852,0.6660893891960301
2015-12-17,1.4084507042253522,1.397,122.75,0.9987,0.6722237160527024
2015-12-18,1.3894678338196471,1.3876,121.2,0.994,0.670510929328148
2015-12-21,1.3943112102621307,1.3989,120.99,0.9912,0.670870790285791
2015-12-22,1.3829345871940257,1.3929,120.94,0.9866,0.6751738572682465
2015-12-23,1.3848497438027976,1.386,120.94,0.9938,0.672811680010765
2015-12-24,1.3757050488375293,1.3847,120.32,0.9872,0.6692096633875393
2015-12-25,,,,,
2015-12-28,1.3770311209033326,1.3893,120.3,0.9878,0.6719075455217363
2015-12-29,1.3711778417660772,1.3848,120.44,0.9924,0.675949709341625
2015-12-30,1.372872048325096,1.3883,120.6,0.989,0.674217907227616
2015-12-31,1.372495196266813,1.3839,120.27,1.0017,0.6781500067815001
2016-01-01,,,,,
2016-01-04,1.3954786491766675,1.397,119.3,1.0042,0.6809206046574969
2016-01-05,1.3984058173682004,1.3991,118.95,1.0096,0.6819421713038735
2016-01-06,1.4144271570014144,1.4084,118.54,1.0084,0.6837139340899768
2016-01-07,1.4234875444839858,1.4061,118,1.0018,0.6859181013786954
2016-01-08,1.43348623853211,1.415,117.74,0.9972,0.6885629690835228
2016-01-11,1.4302059496567505,1.4203,117.48,1,0.6866245536940402
2016-01-12,1.4336917562724014,1.4293,117.78,1.003,0.6942997986530585
2016-01-13,1.429388221841052,1.4294,118.06,1.0064,0.691085003455425
2016-01-14,1.4326647564469914,1.4374,118.03,1.0072,0.6940106877645915
2016-01-15,1.456876456876457,1.4531,116.78,0.9984,0.699839037021485
2016-01-18,,,,,
2016-01-19,1.4432096983691731,1.4513,117.66,1.0032,0.7056665020111496
2016-01-20,1.4587892049598834,1.4592,116.38,1.0032,0.7058657443354274
2016-01-21,1.4279594459517349,1.4244,117.61,1.0112,0.704324552753909
2016-01-22,1.42571998859424,1.4153,118.37,1.0148,0.6989097008666479
2016-01-25,1.4347202295552368,1.4248,118.55,1.0148,0.702000702000702
2016-01-26,1.4275517487508922,1.4062,118.5,1.0189,0.6972528238739367
2016-01-27,1.413627367825841,1.404,118.9,1.0176,0.701213098660683
2016-01-28,1.4114326040931544,1.4077,118.61,1.0134,0.6968155529231412
2016-01-29,1.4142271248762552,1.4074,121.05,1.0226,0.7050197405527354
2016-02-01,1.411631846414455,1.4005,121.06,1.0202,0.6960395350455906
2016-02-02,1.4168319637291018,1.4039,120.27,1.0181,0.6944926731022988
2016-02-03,1.4017381553125876,1.3843,117.92,1.007,0.686059275521405
2016-02-04,1.3858093126385809,1.3724,116.75,0.9926,0.6858710562414266
2016-02-05,1.411631846414455,1.3875,116.99,0.9938,0.6911805363560962
2016-02-08,1.4078558355624384,1.3921,115.7,0.9885,0.693721817551162
2016-02-09,1.4154281670205238,1.386,114.8,0.972,0.6909417536101706
2016-02-10,1.4106361969248131,1.3969,114.03,0.9779,0.6909417536101706
2016-02-11,1.4092446448703495,1.3933,111.72,0.9706,0.6921373200442967
2016-02-12,1.4088475626937165,1.3834,112.96,0.9768,0.6915629322268326
2016-02-15,,,,,
2016-02-16,1.4078558355624384,1.3857,113.9,0.9884,0.6997900629811057
2016-02-17,1.3950892857142858,1.3682,114.14,0.9926,0.6984703499336453
2016-02-18,1.3986013986013988,1.3718,113.62,0.994,0.6976906439684644
2016-02-19,1.4035087719298245,1.3798,112.42,0.9893,0.6972042111134352
2016-02-22,1.3815971262779774,1.3684,113.12,0.9986,0.7063643427279791
2016-02-23,1.3871549452073797,1.3791,112.17,0.992,0.7122507122507123
2016-02-24,1.3933398355858995,1.3765,111.36,0.986,0.7177720356014929
2016-02-25,1.3873473917869035,1.3572,112.7,0.9894,0.7175145296692258
2016-02-26,1.402524544179523,1.3546,113.78,0.9967,0.7211365111415591
2016-02-29,1.3982102908277405,1.3522,112.9,0.996,0.7180812868016659
2016-03-01,1.3943112102621307,1.3404,113.94,0.9994,0.7169486664754804
2016-03-02,1.3758943313153549,1.3466,113.81,0.9981,0.7112881428266591
2016-03-03,1.358695652173913,1.3405,113.53,0.992,0.7066139061616733
2016-03-04,1.3468013468013467,1.3337,113.91,0.9926,0.7029382820188387
2016-03-07,1.3392259274139546,1.33,113.6,0.9969,0.7014590347923682
2016-03-08,1.3421017313112333,1.3388,112.58,0.9939,0.7029876977152899
2016-03-09,1.3283740701381508,1.3233,113.06,0.9957,0.7024445068839562
2016-03-10,1.3433637829124128,1.3372,113.1,0.9857,0.6990074094785405
2016-03-11,1.3206550449022716,1.3211,113.66,0.9813,0.6931928462498267
2016-03-14,1.3306719893546242,1.3291,113.59,0.986,0.6981290142418319
2016-03-15,1.3395847287340923,1.3355,112.88,0.9852,0.7059155724975292
2016-03-16,1.3449899125756557,1.3364,113.69,0.9879,0.7092198581560284
2016-03-17,1.30941469163284,1.2982,111.3,0.968,0.6901311249137336
2016-03-18,1.3126804935678655,1.298,111.38,0.9682,0.688989940746865
2016-03-21,1.316829075585989,1.3067,111.62,0.9678,0.6943480072212194
2016-03-22,1.3114754098360657,1.3051,111.82,0.9705,0.7033832735457551
2016-03-23,1.3274923669188903,1.3199,112.63,0.9731,0.7086669973779322
2016-03-24,1.3304949441192122,1.327,112.64,0.9766,0.7070635650144949
2016-03-25,1.3301409949454641,1.3264,113.05,0.978,0.7076640011322624
2016-03-28,1.3246787653993906,1.3184,113.29,0.9732,0.7017543859649122
2016-03-29,1.3215276860050218,1.3153,113.33,0.9744,0.7002310762551642
2016-03-30,1.3042911177774879,1.2962,112.6,0.9636,0.6949270326615705
2016-03-31,1.3025921583952065,1.2969,112.42,0.9583,0.6953619358876295
2016-04-01,1.3034410844629822,1.3047,112.06,0.9588,0.7040270346381301
2016-04-04,1.3133701076963489,1.3037,111.18,0.9597,0.7003291547027103
2016-04-05,1.3299640909695438,1.3175,110.26,0.9572,0.7067637288854336
2016-04-06,1.3135426244581636,1.3073,109.63,0.9537,0.7061149555147579
2016-04-07,1.3326226012793179,1.3163,107.98,0.9552,0.710126402499645
2016-04-08,1.3238019592268997,1.2994,108.36,0.9536,0.7089684509039347
2016-04-11,1.3159626266614028,1.2912,107.96,0.9538,0.702247191011236
2016-04-12,1.3056534795665231,1.28,108.54,0.9546,0.7020499859590003
2016-04-13,1.3073604392731075,1.2789,109.21,0.9651,0.7030865499542994
2016-04-14,1.2978585334198574,1.2835,109.2,0.9667,0.7068136839129205
2016-04-15,1.2958403524685758,1.2857,108.76,0.967,0.7033832735457551
2016-04-18,1.2909888974954815,1.2815,108.85,0.9636,0.7004763239002522
2016-04-19,1.2810658467845248,1.2654,109.16,0.9599,0.6946373992775771
2016-04-20,1.2792631444288092,1.2623,109.51,0.9671,0.6956521739130435
2016-04-21,1.2889920082495487,1.2713,109.41,0.9722,0.6974473427256243
2016-04-22,1.2965123816932451,1.2672,111.5,0.9774,0.6949270326615705
2016-04-25,1.2958403524685758,1.2678,111.08,0.9742,0.690035881865857
2016-04-26,1.291822761917065,1.2614,111.23,0.9713,0.6844158510711108
2016-04-27,1.316829075585989,1.2637,111.26,0.971,0.687096330905593
2016-04-28,1.309757694826457,1.2544,108.55,0.9687,0.6858240175570949
2016-04-29,1.3137151865475565,1.2549,106.9,0.9598,0.6837606837606838
2016-05-02,1.3087292239235702,1.2544,106.48,0.9556,0.6818491749624983
2016-05-03,1.3347570742124935,1.2686,106.34,0.9541,0.6876160352059411
2016-05-04,1.3415615776764154,1.2882,107.12,0.9574,0.690846286701209
2016-05-05,1.3395847287340923,1.2855,107.32,0.9686,0.6903216899074969
2016-05-06,1.359064963305246,1.292,106.66,0.9697,0.6925687374471916
2016-05-09,1.365560562610952,1.2994,108.39,0.9698,0.6940106877645915
2016-05-10,1.3603591348115902,1.2957,109.22,0.9746,0.6918500069185001
2016-05-11,1.3517166801838334,1.2834,108.48,0.9699,0.6906077348066298
2016-05-12,1.3672409078479628,1.2857,108.73,0.9693,0.691945751453086
2016-05-13,1.3749484394335214,1.2939,109.14,0.9756,0.6959426543252836
2016-05-16,1.36986301369863,1.2886,108.89,0.9772,0.6939143709666227
2016-05-17,1.3601741022850926,1.2884,109.02,0.9761,0.6903693476009666
2016-05-18,1.3726835964310227,1.2924,109.65,0.9822,0.6842285323297982
2016-05-19,1.3863856924996534,1.3114,109.81,0.9894,0.6845564074479736
2016-05-20,1.386001386001386,1.3136,110.52,0.992,0.68903741473162
2016-05-23,1.3883104262113009,1.3155,109.47,0.9919,0.6923289947382997
2016-05-24,1.3919821826280623,1.3117,110,0.993,0.6838542022840731
2016-05-25,1.3915947676036737,1.3089,110.22,0.9908,0.6805498843065196
2016-05-26,1.3837000138370001,1.298,109.74,0.9898,0.6815238874122538
2016-05-27,1.3879250520471893,1.3001,109.86,0.9916,0.6828735318219066
2016-05-30,,,,,
2016-05-31,1.3808340237503454,1.3097,110.75,0.9934,0.6882312456985547
2016-06-01,1.3808340237503454,1.3089,109.55,0.9892,0.6946856547412296
2016-06-02,1.3840830449826989,1.308,108.75,0.9902,0.6935293709688606
2016-06-03,1.362583458236817,1.2947,106.88,0.9781,0.6886578059362303
2016-06-06,1.358326541700625,1.2856,107.33,0.972,0.6920415224913494
2016-06-07,1.3419216317767042,1.2788,107.3,0.9663,0.6866245536940402
2016-06-08,1.3370771493515177,1.2694,106.68,0.9594,0.6874742197167607
2016-06-09,1.3457139012245998,1.2728,106.54,0.9639,0.6912283127116886
2016-06-10,1.352265043948614,1.2734,107.06,0.9632,0.6972528238739367
2016-06-13,1.352447930754666,1.2791,106.07,0.9662,0.7030865499542994
2016-06-14,1.358695652173913,1.2833,106.02,0.964,0.7077140835102619
2016-06-15,1.3506212857914641,1.2912,105.87,0.9647,0.7049700387733521
2016-06-16,1.3676148796498906,1.3039,104.05,0.9662,0.7104795737122558
2016-06-17,1.3540961408259986,1.2875,104.2,0.961,0.7000350017500875
2016-06-20,1.3408420488066506,1.2807,104.32,0.9616,0.6808278867102396
2016-06-21,1.3403029084573115,1.2817,104.56,0.9596,0.6817562039814562
2016-06-22,1.3349352556401015,1.282,104.56,0.9584,0.6811061163329247
2016-06-23,1.3161358252171624,1.2749,105.9,0.9566,0.6756756756756757
2016-06-24,1.3421017313112333,1.2948,102.26,0.9702,0.7331915829606277
2016-06-27,1.3592496941688188,1.3076,101.66,0.9787,0.7566013467503971
2016-06-28,1.3599891200870393,1.3086,102.71,0.9812,0.7522190461862495
2016-06-29,1.3433637829124128,1.299,102.68,0.9794,0.7401924500370096
2016-06-30,1.3455328310010766,1.301,102.77,0.9792,0.7551729346020238
2016-07-01,1.336005344021376,1.2897,102.55,0.973,0.7529553497477599
2016-07-04,,,,,
2016-07-05,1.3412017167381973,1.295,101.58,0.9768,0.7679901697258275
2016-07-06,1.3313806417254694,1.3003,101.12,0.9778,0.7739339060444238
2016-07-07,1.3354700854700854,1.2984,100.74,0.9781,0.7736345350456445
2016-07-08,1.3229263130043656,1.3072,100.65,0.9843,0.7729169887154119
2016-07-11,1.3273161667109106,1.3125,102.66,0.983,0.7700600646850454
2016-07-12,1.3104442405975625,1.3016,104.72,0.9869,0.7554581853894387
2016-07-13,1.311647429171039,1.2962,104.1,0.9834,0.7587253414264036
2016-07-14,1.310272536687631,1.2916,105.4,0.9806,0.7500750075007501
2016-07-15,1.3180440226703571,1.2978,105.64,0.9834,0.757920266787934
2016-07-18,1.3163090693694879,1.2984,106,0.9822,0.7530687551773476
2016-07-19,1.3340448239060831,1.3027,106.13,0.985,0.7620208793720947
2016-07-20,1.3358268768367618,1.3037,106.65,0.9872,0.758782912208817
2016-07-21,1.3338668800853675,1.3056,105.98,0.9869,0.7566585956416464
2016-07-22,1.341741580571582,1.3178,106.22,0.9888,0.7638835841417768
2016-07-25,1.3408420488066506,1.3224,106.02,0.9869,0.7616146230007617
2016-07-26,1.3304949441192122,1.3207,104.83,0.9924,0.7614406457016676
2016-07-27,1.3404825737265416,1.3221,105.65,0.9936,0.7637085688101422
2016-07-28,1.3313806417254694,1.317,104.86,0.9806,0.7603984487871646
2016-07-29,1.3159626266614028,1.304,102.32,0.969,0.7535795026375283
2016-08-01,1.3215276860050218,1.3096,102.26,0.9671,0.7570595805889924
2016-08-02,1.3138877939823939,1.3087,100.82,0.9643,0.75041272699985
2016-08-03,1.3171759747102214,1.3078,101.34,0.9716,0.7499062617172854
2016-08-04,1.30941469163284,1.3025,101.08,0.9738,0.760861294985924
2016-08-05,1.3131976362442548,1.3179,101.74,0.9796,0.7651694850409366
2016-08-08,1.3061650992685476,1.3162,102.53,0.9838,0.7667535654040791
2016-08-09,1.3025921583952065,1.3116,101.96,0.9826,0.7686395080707149
2016-08-10,1.2958403524685758,1.3059,101.27,0.9759,0.7693491306354824
2016-08-11,1.297016861219196,1.3004,101.46,0.9722,0.7716049382716049
2016-08-12,1.3039509714434736,1.2943,101.01,0.9738,0.7731560228854182
2016-08-15,1.3008976193573565,1.2922,101.02,0.9714,0.7767593599502873
2016-08-16,1.2992074834351044,1.2861,100.28,0.9622,0.7681081496274675
2016-08-17,1.3125082031762698,1.2885,100.24,0.964,0.7685213648939441
2016-08-18,1.3014055179593962,1.2777,100.07,0.9576,0.7606298014756219
2016-08-19,1.3123359580052494,1.2878,100.24,0.9594,0.7656381594058648
2016-08-22,1.310787783457858,1.2942,100.25,0.9625,0.7614406457016676
2016-08-23,1.310272536687631,1.2904,100.2,0.9622,0.758782912208817
2016-08-24,1.314924391847469,1.2939,100.5,0.9673,0.7555152614082804
2016-08-25,1.3138877939823939,1.2934,100.58,0.9684,0.7588980799878576
2016-08-26,1.3133701076963489,1.2944,101.2,0.9718,0.7594167679222358
2016-08-29,1.3199577613516367,1.3018,102.13,0.978,0.7640003056001222
2016-08-30,1.3304949441192122,1.3075,102.92,0.9822,0.7642922653622746
2016-08-31,1.3299640909695438,1.3122,103.38,0.983,0.7616726331022926
2016-09-01,1.3259082471492973,1.3107,103.22,0.9792,0.7534091765237702
2016-09-02,1.323276432446738,1.2998,104.18,0.9804,0.7519362358072035
2016-09-05,,,,,
2016-09-06,1.3031013812874641,1.2843,102.28,0.9718,0.7446570854121677
2016-09-07,1.3029315960912053,1.2895,101.72,0.9702,0.7496813854112002
2016-09-08,1.3044612575006522,1.291,102.28,0.9726,0.7518231711901361
2016-09-09,1.3246787653993906,1.3034,102.86,0.977,0.75431847325941
2016-09-12,1.3287270794578794,1.3076,101.96,0.9736,0.7511454968827462
2016-09-13,1.3386880856760375,1.3167,102.14,0.974,0.7584951456310679
2016-09-14,1.336005344021376,1.3187,102.33,0.9708,0.7573462587094819
2016-09-15,1.3312034078807242,1.3145,102.24,0.9714,0.7567158531971245
2016-09-16,1.3352917612498332,1.3212,102.36,0.9794,0.7639419404125287
2016-09-19,1.3227513227513228,1.318,101.82,0.9798,0.7662248103593595
2016-09-20,1.3241525423728815,1.3228,101.66,0.9781,0.7707723138584861
2016-09-21,1.3176966662274343,1.3186,100.62,0.9758,0.7705347511172753
2016-09-22,1.3082155939298796,1.3036,100.8,0.9678,0.7638252367858235
2016-09-23,1.312163758037003,1.3163,101.04,0.9702,0.7716644802839725
2016-09-26,1.308557969118032,1.3196,100.34,0.9668,0.7705347511172753
2016-09-27,1.3058239749281797,1.3247,100.36,0.9718,0.7689350249903883
2016-09-28,1.3056534795665231,1.3237,100.57,0.9724,0.7694675284702985
2016-09-29,1.302761855132882,1.3101,101.48,0.9655,0.7697636825494574
2016-09-30,1.3042911177774879,1.3115,101.21,0.9694,0.768344218209758
2016-10-03,1.3048016701461378,1.3138,101.54,0.974,0.778816199376947
2016-10-04,1.3082155939298796,1.3171,102.66,0.978,0.7845598619174643
